Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
705689413,"9 Sept 2016, 05:54:51",Commute #2,Ride,,2772,14.54,151,10,FALSE,,Black Beauty,activities/777355377.fit.gz,69.9,8.6,2772,2477,14542.5,16.6,,66.4,,17.9,65.9,8,-0.1,,,81,61,151,112,,89,,,,10,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706213955,"9 Sept 2016, 16:51:01",Afternoon Run,Ride,,3954,13.02,147,11,TRUE,,Black Beauty,activities/777937637.fit.gz,69.9,8.6,3954,2986,13023.7,9.1,,57.4,,28.2,62,11,0.1,,,102,60,147,95,,65,,,,11,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706848080,"10 Sept 2016, 08:10:21",Morning Run,Run,,1202,4.84,184,46,FALSE,,Adidas Sequence Boost 8,activities/778646511.fit.gz,69.9,,1202,1202,4840.2,5.6,,41.4,,39.9,61.9,8.1,0,,,96,87,184,159,,,,,,46,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1642573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710118578,"12 Sept 2016, 17:44:35",SRC ,Run,,1565,4.12,161,22,FALSE,,Adidas Sequence Boost 8,activities/782244887.fit.gz,69.9,,1565,1525,4120.1,4.7,,14.1,,22.4,37.1,9.3,0.1,,,90,77,161,124,,,,,,22,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1642573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710466557,"13 Sept 2016, 05:55:21",Commute ,Ride,,2712,14.46,153,10,TRUE,,Black Beauty,activities/782636424.fit.gz,69.9,8.6,2712,2586,14463.5,10.3,,55.7,,18,65,7.7,-0.2,,,77,59,153,111,,81,,,,10,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712288651,"14 Sept 2016, 17:18:21",Commute improved Camden route,Ride,,2946,14.11,151,11,TRUE,,Black Beauty,activities/784656005.fit.gz,69.9,8.6,2946,2834,14116.9,13.3,,85.5,,18.3,61.9,11.5,0.2,,,73,60,151,99,,78,,,,11,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712827933,"15 Sept 2016, 05:52:57",Commute ,Ride,,2617,13.84,141,7,TRUE,,Black Beauty,activities/785252269.fit.gz,69.9,8.6,2617,2457,13841.8,10,,55.9,,17.9,65,11.7,-0.2,,,74,60,141,102,,82,,,,7,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715166643,"17 Sept 2016, 08:07:57",Morning Run,Run,,1156,4.84,164,20,FALSE,,Adidas Sequence Boost 8,activities/787876414.fit.gz,69.9,,1156,1156,4847.4,5.9,,39.7,,39.8,61.7,8.2,0,,,98,88,164,146,,,,,,23,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1642573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720755572,"22 Sept 2016, 05:51:33",Morning Run,Ride,,2378,13.9,146,9,TRUE,,Black Beauty,activities/794143846.fit.gz,69.9,8.6,2378,2345,13901.2,11.5,,54.3,,18.1,65,10.7,-0.2,,,74,60,146,114,,88,,,,9,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721412056,"22 Sept 2016, 18:07:29",NRC #3,Run,,2743,9.82,182,32,FALSE,,Adidas Sequence Boost 8,activities/794898073.fit.gz,69.9,,2743,2614,9822.2,6.1,,41.1,,11.5,37.7,6.7,0.1,,,96,85,182,128,,,,,,50,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1642573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722282516,"23 Sept 2016, 15:35:12",Afternoon Ride,Ride,,3243,13.71,,,TRUE,,Black Beauty,activities/722282516.gpx,69.9,8.6,3243,2698,13718.1,12.8,,95.2,,18.1,65,11.9,0.2,,,,,,,,92,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722952588,"24 Sept 2016, 08:06:51",Morning Run,Run,,1189,4.83,218,50,FALSE,,Adidas Sequence Boost 8,activities/796708298.fit.gz,69.9,,1189,1189,4833.7,5.8,,38.9,,39.9,61.8,8.5,0,,,99,87,218,158,,,,,,50,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1642573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724254611,"25 Sept 2016, 08:00:59",Ealing half - well recommended ,Run,,5442,21.04,181,114,FALSE,,Adidas Sequence Boost 8,activities/798171372.fit.gz,69.9,,5442,5442,21047.9,5.5,,108.6,,19.6,62.8,5.8,0,,,95,87,181,147,,,1812,,,114,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1642573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/624B47AE-3BDB-4C8E-B8ED-59C1DB3A3277.jpg
726350576,"27 Sept 2016, 05:47:22",Fastest commute ,Ride,,2579,14.47,152,13,TRUE,,Black Beauty,activities/800598874.fit.gz,69.9,8.6,2579,2449,14474.4,11.1,,55.9,,18.1,65,12.2,-0.1,,,125,61,152,116,,86,,,,13,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728268098,"28 Sept 2016, 17:19:45",Commuting... ,Ride,,2752,12.73,147,12,TRUE,,Black Beauty,activities/802783491.fit.gz,69.9,8.6,2752,2620,12730,9.8,,86.7,,18.5,65,12.5,0.3,,,92,59,147,106,,77,,,,12,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729533380,"30 Sept 2016, 05:54:44",Commute-in,Ride,,2388,13.61,146,9,TRUE,,Black Beauty,activities/804254177.fit.gz,69.9,8.6,2388,2218,13616.6,10.9,,56,,18,65,10.8,-0.2,,,77,59,146,115,,89,,,,9,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730498779,"1 Oct 2016, 08:07:13",Morning Run,Run,,1352,4.07,194,51,FALSE,,Adidas Sequence Boost 8,activities/805361878.fit.gz,69.9,,1352,1070,4069.9,16.9,,35.6,,39.9,63.2,8.1,0,,,91,85,194,172,,,,,,51,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1642573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731053982,"1 Oct 2016, 16:10:00",Commute home,Ride,,2700,13,,,TRUE,,Black Beauty,,69.9,8.6,2700,2700,13000,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734475775,"4 Oct 2016, 05:50:12",Commute ,Ride,,2368,13.99,139,6,TRUE,,Black Beauty,activities/809853162.fit.gz,69.9,8.6,2368,2129,13993.7,12.3,,54.6,,18,65,15.7,-0.2,,,107,60,139,104,,103,,,,6,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735415954,"5 Oct 2016, 17:17:13",Evening Ride,Ride,,2577,12.98,152,8,TRUE,,Black Beauty,activities/810969605.fit.gz,69.9,8.6,2577,2165,12979.8,10.6,,86.5,,18.4,65,10.5,0.3,,,110,61,152,105,,109,,,,8,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735916055,"6 Oct 2016, 05:56:55",Morning Ride,Ride,,2378,13.86,146,9,TRUE,,Black Beauty,activities/811552614.fit.gz,69.9,8.6,2378,2155,13861.4,10.2,,55.6,,18,65,15.8,-0.2,,,89,59,146,116,,92,,,,9,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740661468,"10 Oct 2016, 17:13:47",Evening ride,Ride,,2895,12.61,150,9,TRUE,,Black Beauty,activities/817113596.fit.gz,69.9,8.6,2895,2371,12615.8,9.9,,86.7,,18.3,64.9,22.5,0.3,,,86,60,150,110,,94,,,,9,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741107047,"11 Oct 2016, 05:52:16",Morning Ride,Ride,,2530,14.3,151,13,TRUE,,Black Beauty,activities/817623502.fit.gz,69.9,8.6,2530,2212,14300.9,10.8,,55.4,,18,65,20,-0.2,,,121,59,151,118,,100,,,,13,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747097988,"16 Oct 2016, 15:50:00",Afternoon Ride,Ride,,2774,13.66,146,9,FALSE,,Black Beauty,activities/824925585.fit.gz,69.9,8.6,2774,2415,13663.8,10.8,,87,,18.3,65,12.7,0.2,,,68,59,146,108,,95,,,,9,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748258519,"18 Oct 2016, 06:02:01",Morning Run,Ride,,2642,14.32,148,11,TRUE,,Black Beauty,activities/826469278.fit.gz,69.9,8.6,2642,2340,14326,11,,56.5,,17.9,65,8.6,-0.2,,,77,58,148,115,,88,,,,11,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749844695,"19 Oct 2016, 17:20:24",Evening Run,Ride,,2638,13.2,145,8,TRUE,,Black Beauty,activities/828313694.fit.gz,69.9,8.6,2638,2343,13208.9,10.6,,86.6,,18.4,65,16.3,0.2,,,82,59,145,109,,94,,,,8,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772936099,"12 Nov 2016, 09:05:36",Morning Run,Run,,1342,4.9,219,73,FALSE,,Adidas Sequence Boost 8,activities/855121184.fit.gz,69.9,,1342,1336,4899,6,,43.6,,39,63,8.2,0,,,104,87,219,180,,,427,,,73,,,,,,,,,,,,,0,,,4972.7,,,,,,,,,,,,,,,,1642573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908572412,"21 Mar 2017, 09:52:04",Commute ,Ride,,2807,14.26,146,8,FALSE,,Black Beauty,activities/1007958807.fit.gz,69.9,8.6,2807,2460,14265.7,12.7,,59,,17.9,66,13.7,-0.2,,,116,60,146,109,,100,,,,8,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919927587,"29 Mar 2017, 18:51:03",NRC track ,Run,,1820,4.21,186,12,FALSE,,Adidas Sequence Boost 8,activities/1019660750.fit.gz,69.9,,1820,973,4218.6,6.6,,0,,6.7,13.4,10.3,0,,,109,88,186,136,,,,,,12,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1642573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922121239,"31 Mar 2017, 14:25:28",Bike to the HoF,Ride,,4688,13.69,137,5,FALSE,,Black Beauty,activities/1021914110.fit.gz,69.9,8.6,4688,2778,13692.1,11.8,,64,,30,66,20.3,0,,,65,59,137,88,,87,,,,5,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922919360,"1 Apr 2017, 08:10:16",Morning Run,Run,,1263,4.89,179,56,FALSE,,Adidas Sequence Boost 8,activities/1022740776.fit.gz,69.9,,1263,1263,4896.8,5.6,,52.9,,37.9,62.3,9.7,0,,,103,87,179,166,,,,,,56,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1642573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927439885,"4 Apr 2017, 08:41:30",Morning ride,Ride,,2793,14.32,153,10,TRUE,,Black Beauty,activities/1027400180.fit.gz,69.9,8.6,2793,2363,14322.2,11.9,,58.7,,17.7,66,21.1,-0.2,,,76,60,153,116,,101,,,,10,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928234903,"4 Apr 2017, 18:31:14",Evening ride,Ride,,2600,11.8,146,7,TRUE,,Black Beauty,activities/1028210657.fit.gz,69.9,8.6,2600,2239,11801.4,10.2,,81.3,,25.4,65.5,11.7,0.3,,,65,60,146,111,,98,,,,7,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928896225,"5 Apr 2017, 08:36:31",Morning Ride,Ride,,2875,14.37,145,7,TRUE,,Black Beauty,activities/1028891953.fit.gz,69.9,8.6,2875,2501,14376.3,11.5,,59.3,,17.6,66,19,-0.2,,,76,59,145,108,,92,,,,7,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930944495,"6 Apr 2017, 18:45:06",Evening Ride,Ride,,2291,11.4,139,7,TRUE,,Black Beauty,activities/1030987090.fit.gz,69.9,8.6,2291,2140,11400.8,11.4,,73.5,,28,65.5,11.7,0.2,,,84,59,139,107,,94,,,,7,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931626574,"7 Apr 2017, 10:53:53",Lunch Ride,Ride,,2778,14.26,137,7,TRUE,,Black Beauty,activities/1031688057.fit.gz,69.9,8.6,2778,2564,14268.1,11.8,,57.8,,17.6,66,11.6,-0.2,,,83,60,137,102,,92,,,,7,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932062308,"7 Apr 2017, 17:14:10",Evening Ride,Ride,,2966,13.83,140,7,TRUE,,Black Beauty,activities/1032131727.fit.gz,69.9,8.6,2966,2717,13831.6,10.5,,90.5,,17.6,65.5,34.7,0.2,,,78,60,140,98,,85,,,,7,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934128754,"9 Apr 2017, 05:16:22",Morning Run,Run,,7133,6.51,187,40,FALSE,,Adidas Sequence Boost 8,activities/1034267031.fit.gz,69.9,,7133,2407,6509.4,5.8,,39.5,,19.4,62.8,27.1,-0.3,,,91,75,187,141,,,,,,40,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1642573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943180105,"15 Apr 2017, 12:17:57",Afternoon Ride,Ride,,3382,14.83,150,10,TRUE,,Black Beauty,activities/1043598435.fit.gz,69.9,8.6,3382,3002,14830.7,11.8,,69,,17.6,66,16.7,-0.1,,,117,60,150,104,,81,,,,10,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943839773,"15 Apr 2017, 19:50:36",Evening Ride,Ride,,2746,13.9,156,18,TRUE,,Black Beauty,activities/1044291196.fit.gz,69.9,8.6,2746,2613,13904.3,9.3,,89.3,,17.7,66,24,0.2,,,74,59,156,124,,90,,,,18,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947899559,"18 Apr 2017, 08:35:44",Morning Ride ,Ride,,2699,14.09,170,26,TRUE,,Black Beauty,activities/1048470294.fit.gz,69.9,8.6,2699,2544,14089,12,,58,,17.7,65.9,16.1,-0.2,,,79,60,170,133,,89,,,,26,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959363856,"26 Apr 2017, 18:28:15",Evening Ride,Ride,,2263,10.02,160,13,TRUE,,Black Beauty,activities/1060242455.fit.gz,69.9,8.6,2263,1952,10020.5,9.2,,61.2,,28,65.5,11.1,0.1,,,112,60,160,121,,83,,,,13,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964777411,"30 Apr 2017, 14:54:42",Afternoon Ride,Ride,,4179,17.03,162,18,FALSE,,Black Beauty,activities/1065807272.fit.gz,69.9,8.6,4179,3406,17030.3,11.7,,169,,30.8,136.2,14.4,0,,,106,60,162,114,,97,,,,18,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973707456,"6 May 2017, 15:45:23",Afternoon Run,Run,,2097,6.35,208,77,FALSE,,Adidas Sequence Boost 8,activities/1074969867.fit.gz,69.9,,2097,1928,6354.2,4.2,,22.9,,37.3,62.8,32,0.1,,,89,83,208,162,,,,,,77,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1642573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977826182,"9 May 2017, 08:36:15",Morning Ride ,Ride,,2937,14.08,150,12,TRUE,,Black Beauty,activities/1079237039.fit.gz,69.9,8.6,2937,2656,14079.8,11.2,,58.3,,17.6,66,16.5,-0.2,,,119,60,150,116,,86,,,,12,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978627563,"9 May 2017, 18:13:10",Evening Ride,Ride,,2768,14.01,153,9,TRUE,,Black Beauty,activities/1080061407.fit.gz,69.9,8.6,2768,2506,14009.2,10.9,,89.5,,17.7,65.5,20,0.2,,,79,58,153,108,,107,,,,9,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980927828,"11 May 2017, 06:38:55",Morning Ride ,Ride,,2875,14.15,161,11,TRUE,,Black Beauty,activities/1082762173.fit.gz,69.9,8.6,2875,2653,14151.5,13.2,,58.2,,17.6,66,21.3,-0.2,,,73,60,161,112,,85,,,,11,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985979620,"14 May 2017, 10:01:30",Run Wembley ,Run,,2389,10.09,188,56,FALSE,,Adidas Sequence Boost 8,activities/1088763323.fit.gz,69.9,,2389,2389,10097.6,5.4,,34.4,,43,61.6,8.7,0,,,99,89,188,151,,,,,,56,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1642573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995788405,"19 May 2017, 17:13:00",Evening Ride,Ride,,2889,13.31,150,7,TRUE,,Black Beauty,activities/1097901358.fit.gz,69.9,8.6,2889,2524,13310.2,9.7,,89.5,,17.7,65.5,11.3,0.2,,,89,60,150,101,,91,,,,7,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995789665,"16 May 2017, 08:42:56",Morning Ride ,Ride,,3045,13.85,158,12,TRUE,,Black Beauty,activities/1097900982.fit.gz,69.9,8.6,3045,2652,13851.3,11.2,,57.8,,17.8,65.5,44.7,-0.2,,,78,59,158,112,,83,,,,12,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001498780,"23 May 2017, 08:32:01",Morning Ride,Ride,,3351,14.16,153,9,TRUE,,Black Beauty,activities/1103772105.fit.gz,69.9,8.6,3351,2522,14168.7,13.1,,69.6,,17.8,66,12.7,-0.1,,,95,59,153,113,,98,,,,9,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002352140,"23 May 2017, 18:18:37",Evening Ride ,Ride,,2978,14.16,142,7,TRUE,,Black Beauty,activities/1104650138.fit.gz,69.9,8.6,2978,2850,14165.3,10,,90,,17.7,65.5,22.9,0.2,,,87,60,142,100,,79,,,,7,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004535514,"25 May 2017, 06:41:54",Morning Ride ,Ride,,2608,13.74,153,12,TRUE,,Black Beauty,activities/1106889422.fit.gz,69.9,8.6,2608,2488,13739.1,12.2,,57.3,,17.7,66,25.2,-0.2,,,79,60,153,122,,92,,,,12,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006820106,"26 May 2017, 17:16:21",Evening Ride ,Ride,,2219,12.28,155,8,TRUE,,Black Beauty,activities/1109236200.fit.gz,69.9,8.6,2219,2037,12286.2,11.6,,111.2,,19,65.5,16.3,0.3,,,78,59,155,112,,115,,,,8,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011323378,"29 May 2017, 13:04:16",Afternoon Run to swim,Run,,2598,9.07,181,44,FALSE,,Adidas Sequence Boost 8,activities/1113891146.fit.gz,69.9,,2598,2535,9074.8,8.1,,81.2,,28,67.1,12.8,-0.3,,,92,84,181,142,,,,,,44,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1642573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011323444,"29 May 2017, 14:31:12",Afternoon Run,Run,,405,1.24,138,1,FALSE,,Adidas Sequence Boost 8,activities/1113891233.fit.gz,69.9,,405,378,1245.5,4.4,,5,,32,42.6,5.3,-0.3,,,97,85,138,117,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1642573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012480600,"30 May 2017, 08:37:58",Morning Ride ,Ride,,2650,14.37,139,8,TRUE,,Black Beauty,activities/1115083219.fit.gz,69.9,8.6,2650,2523,14376.5,11.7,,97.2,,17.8,66,10.3,-0.2,,,118,61,139,111,,96,,,,8,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020609590,"4 Jun 2017, 08:38:57",Summer league pt 1,Run,,2352,9.6,160,31,FALSE,,New Balance m880 v5,activities/1123442485.fit.gz,69.9,,2352,2352,9600.5,6.6,,78.3,,7.4,27.7,8,-0.1,,,100,89,160,140,,,,,,31,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1514133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028799191,"9 Jun 2017, 17:14:44",Evening Ride,Ride,,6892,14.86,,,TRUE,,Black Beauty,activities/1028799191.gpx,69.9,8.6,6892,2827,14862.3,16,,131.7,,17.6,65.5,13.5,0.2,,,,,,,,99,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031812415,"11 Jun 2017, 09:05:46",CTC ride ,Ride,,24040,50.96,155,37,FALSE,,Black Beauty,activities/1134837942.fit.gz,69.9,8.6,24040,11542,50968.8,17.9,,928.4,,41.5,232.1,23.9,0,,,97,59,155,107,,81,1048,,,37,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/E1ECEB96-0D22-48BC-9F2B-43A5CA3EFDD7.jpg|media/3B19A735-E513-40FD-9DDD-F141A2393EBF.jpg|media/FD09BBD4-3163-4AD0-AB80-A032EDEB8619.jpg
1050605216,"23 Jun 2017, 17:12:42",Evening Ride ,Ride,,3169,13.5,144,8,TRUE,,Black Beauty,activities/1154131341.fit.gz,69.9,8.6,3169,2827,13501.8,9.7,,115.5,,17.6,65.5,24.1,0.2,,,123,59,144,102,,84,,,,8,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112038066,"1 Aug 2017, 12:14:49",Afternoon Ride... GPS watch is a bit wonky today ,Ride,,4412,1.34,167,9,FALSE,,Black Beauty,activities/1216573692.fit.gz,69.9,8.6,4412,1956,1346.7,1.9,,88.3,,18.2,65.5,47.7,2.5,,,66,59,167,105,,40,,,,9,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116571683,"3 Aug 2017, 19:50:00",Evening run ... this watch is definitely on the blink,Run,,828,2.44,162,2,FALSE,,Adidas Sequence Boost 8,activities/1221170256.fit.gz,69.9,,828,828,2440.5,3.9,,15.7,,37.1,50,14.2,0.1,,,116,78,162,119,,,,,,2,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1642573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119635822,"6 Aug 2017, 08:18:58",Morning Run,Run,,2253,6.58,216,62,FALSE,,Adidas Sequence Boost 8,activities/1224295020.fit.gz,69.9,,2253,1863,6586.7,4.2,,76.9,,37.9,63.4,42.5,0.2,,,95,85,216,152,,,,,,62,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1642573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120240938,"6 Aug 2017, 12:38:18",Afternoon Run,Run,,2118,3.52,152,9,FALSE,,Adidas Sequence Boost 8,activities/1224914267.fit.gz,69.9,,2118,1211,3519.8,4,,38.7,,38.1,62.9,14.7,-0.4,,,90,77,152,118,,,,,,9,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1642573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124610386,"9 Aug 2017, 07:31:40",Morning Run,Run,,1979,5.06,170,15,FALSE,,Adidas Sequence Boost 8,activities/1229358949.fit.gz,69.9,,1979,1801,5068.2,3.8,,52.4,,38.2,62.8,9,0,,,91,84,170,133,,,,,,15,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1642573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127961697,"11 Aug 2017, 09:06:03",Morning Run,Run,,3406,7.12,206,68,FALSE,,Adidas Sequence Boost 8,activities/1232763244.fit.gz,69.9,,3406,2077,7127.7,4.6,,84.5,,37.8,62.2,10.6,0,,,92,85,206,157,,,,,,68,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1642573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
